id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
5577150313,4/20/2016,8330,6.22,6.22,0,4.12,0.34,1.76,0,87,16,113,773,3192
5577150313,4/21/2016,10830,8.09,8.09,0,3.65,1.66,2.78,0,110,74,175,670,4018
5577150313,4/22/2016,9172,6.85,6.85,0,2.42,0.79,3.3,0,62,30,200,823,3329
5577150313,4/23/2016,7638,5.71,5.71,0,1.21,0.36,4.14,0,24,24,223,627,3152
5577150313,4/24/2016,15764,11.78,11.78,0,7.65,2.15,1.98,0,210,65,141,425,4392
5577150313,4/25/2016,6393,4.78,4.78,0,1.35,0.67,2.76,0,61,38,214,743,3374
5577150313,4/26/2016,5325,3.98,3.98,0,0.85,0.65,2.47,0,38,32,181,759,3088
5577150313,4/27/2016,6805,5.14,5.14,0,1.81,0.4,2.93,0,63,16,190,773,3294
5577150313,4/28/2016,9841,7.43,7.43,0,3.25,1.17,3.01,0,99,51,141,692,3580
5577150313,4/29/2016,7924,5.92,5.92,0,2.84,0.61,2.47,0,97,36,165,739,3544
5577150313,4/30/2016,12363,9.24,9.24,0,5.83,0.79,2.61,0,207,45,163,621,4501
5577150313,5/1/2016,13368,9.99,9.99,0,5.31,1.44,3.24,0,194,72,178,499,4546
5577150313,5/2/2016,7439,5.56,5.56,0,1.12,0.35,4.07,0,37,20,235,732,3014
5577150313,5/3/2016,11045,8.25,8.25,0,4.52,0.15,3.57,0,97,8,212,580,3795
5577150313,5/4/2016,5206,3.89,3.89,0,1.56,0.25,2.08,0,25,9,141,631,2755
5577150313,5/5/2016,7550,5.64,5.64,0,2.5,0.47,2.67,0,45,21,143,1153,3004
5577150313,5/6/2016,4950,3.7,3.7,0,1.93,0.32,1.45,0,41,16,79,1304,2643
5577150313,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1819
5577150313,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1819
5577150313,5/9/2016,3421,2.56,2.56,0,1.43,0.14,0.99,0,34,11,70,1099,2489
5577150313,5/10/2016,8869,6.65,6.65,0,2.56,0.75,3.35,0,104,37,194,639,3841
5577150313,5/11/2016,4038,3.04,3.04,0,1.83,0.3,0.89,0,45,15,63,257,1665
6117666160,4/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,4/13/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,4/14/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,4/15/2016,14019,10.59,10.59,0,0,0.28,10.3,0,0,6,513,921,2865
6117666160,4/16/2016,14450,10.91,10.91,0,0.58,0.85,9.48,0,7,15,518,502,2828
6117666160,4/17/2016,7150,5.4,5.4,0,0,0,5.4,0,0,0,312,702,2225
6117666160,4/18/2016,5153,3.91,3.91,0,0,0,3.89,0,0,0,241,759,2018
6117666160,4/19/2016,11135,8.41,8.41,0,0,0,8.41,0,0,0,480,425,2606
6117666160,4/20/2016,10449,8.02,8.02,0,2.03,0.48,5.52,0,26,10,349,587,2536
6117666160,4/21/2016,19542,15.01,15.01,0,0.98,0.4,5.62,0,11,19,294,579,4900
6117666160,4/22/2016,8206,6.2,6.2,0,0,0,6.2,0,0,0,402,413,2409
6117666160,4/23/2016,11495,8.68,8.68,0,0,0,8.68,0,0,0,512,468,2651
6117666160,4/24/2016,7623,5.76,5.76,0,0,0,5.76,0,0,0,362,711,2305
6117666160,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1497
6117666160,4/26/2016,9543,7.21,7.21,0,0,0.34,6.87,0,0,7,352,1077,2450
6117666160,4/27/2016,9411,7.11,7.11,0,0,0,7.11,0,0,0,458,417,2576
6117666160,4/28/2016,3403,2.6,2.6,0,0,0,2.6,0,0,0,141,758,1879
6117666160,4/29/2016,9592,7.24,7.24,0,0,0,7.24,0,0,0,461,479,2560
6117666160,4/30/2016,6987,5.28,5.28,0,0,0,5.28,0,0,0,343,1040,2275
6117666160,5/1/2016,8915,6.73,6.73,0,0,0,6.73,0,0,0,397,525,2361
6117666160,5/2/2016,4933,3.73,3.73,0,0,0,3.73,0,0,0,236,1204,2044
6117666160,5/3/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,5/4/2016,2997,2.26,2.26,0,0,0,2.26,0,0,0,156,1279,1902
6117666160,5/5/2016,9799,7.4,7.4,0,0,0,7.4,0,0,0,487,479,2636
6117666160,5/6/2016,3365,2.68,2.68,0,0,0,2.68,0,0,0,133,673,1838
6117666160,5/7/2016,7336,5.54,5.54,0,0,0,5.54,0,0,0,412,456,2469
6117666160,5/8/2016,7328,5.53,5.53,0,0,0,5.53,0,0,0,318,517,2250
6117666160,5/9/2016,4477,3.38,3.38,0,0,0,3.38,0,0,0,197,125,1248
6290855005,4/12/2016,4562,3.45,3.45,0,0,0,3.45,0,0,0,199,1241,2560
6290855005,4/13/2016,7142,5.4,5.4,0,0,0,5.39,0,0,0,350,1090,2905
6290855005,4/14/2016,7671,5.8,5.8,0,0,0,5.77,0,0,0,363,1077,2952
6290855005,4/15/2016,9501,7.18,7.18,0,0,0,7.17,0,0,0,328,1112,2896
6290855005,4/16/2016,8301,6.28,6.28,0,0,0,6.27,0,0,0,258,1182,2783
6290855005,4/17/2016,7851,5.94,5.94,0,1.14,0.79,4,0,31,12,225,1172,3171
6290855005,4/18/2016,6885,5.21,5.21,0,0,0,5.19,0,0,0,271,1169,2766
6290855005,4/19/2016,7142,5.4,5.4,0,0,0,5.39,0,0,0,321,1119,2839
6290855005,4/20/2016,6361,4.81,4.81,0,0,0,4.8,0,0,0,258,1182,2701
6290855005,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060
6290855005,4/22/2016,6238,4.72,4.72,0,0,0,4.72,0,0,0,302,1138,2796
6290855005,4/23/2016,0,0,0,0,0,0,0,0,33,0,0,1407,2664
6290855005,4/24/2016,5896,4.46,4.46,0,0,0,4.46,0,0,0,258,1182,2703
6290855005,4/25/2016,7802,5.9,5.9,0,0.68,0.18,5.03,0,8,3,249,1180,2771
6290855005,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060
6290855005,4/27/2016,5565,4.21,4.21,0,0,0,4.18,0,0,0,287,1153,2743
6290855005,4/28/2016,5731,4.33,4.33,0,0,0,4.33,0,0,0,255,1185,2687
6290855005,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060
6290855005,4/30/2016,6744,5.1,5.1,0,0,0,5.09,0,0,0,324,1116,2843
6290855005,5/1/2016,9837,7.44,7.44,0,0.66,2.75,4,0,8,95,282,1055,3327
6290855005,5/2/2016,6781,5.13,5.13,0,0,0,5.11,0,0,0,268,1172,2725
6290855005,5/3/2016,6047,4.57,4.57,0,0,0,4.57,0,0,0,240,1200,2671
6290855005,5/4/2016,5832,4.41,4.41,0,0,0,4.4,0,0,0,272,1168,2718
6290855005,5/5/2016,6339,4.79,4.79,0,0,0,4.79,0,0,0,239,1201,2682
6290855005,5/6/2016,6116,4.62,4.62,0,0,0,4.59,0,0,0,305,1135,2806
6290855005,5/7/2016,5510,4.17,4.17,0,0,0,4.16,0,0,0,227,1213,2613
6290855005,5/8/2016,7706,5.83,5.83,0,0,0,5.82,0,0,0,251,1189,2712
6290855005,5/9/2016,6277,4.75,4.75,0,0,0,4.73,0,0,0,264,800,2175
6290855005,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0
6775888955,4/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,4/13/2016,4053,2.91,2.91,0,1.11,0.58,1.22,0,17,18,85,1053,2400
6775888955,4/14/2016,5162,3.7,3.7,0,0.87,0.86,1.97,0,14,24,105,863,2507
6775888955,4/15/2016,1282,0.92,0.92,0,0,0,0.92,0,0,0,58,976,2127
6775888955,4/16/2016,4732,3.39,3.39,0,2.52,0.81,0.06,0,36,18,9,1377,2225
6775888955,4/17/2016,2497,1.79,1.79,0,0.35,1.13,0.31,0,5,24,19,1392,2067
6775888955,4/18/2016,8294,5.95,5.95,0,2,0.77,3.17,0,30,31,146,1233,2798
6775888955,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,4/20/2016,10771,7.72,7.72,0,3.77,1.74,2.22,0,70,113,178,1079,3727
6775888955,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,4/22/2016,637,0.46,0.46,0,0,0,0.46,0,0,0,20,1420,1922
6775888955,4/23/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,4/24/2016,2153,1.54,1.54,0,0.77,0.62,0.15,0,11,18,11,1400,2053
6775888955,4/25/2016,6474,4.64,4.64,0,2.27,0.46,1.9,0,33,13,92,1302,2484
6775888955,4/26/2016,7091,5.27,5.27,2,3.48,0.87,0.73,0,42,30,47,1321,2584
6775888955,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,4/28/2016,703,0.5,0.5,0,0.06,0.2,0.24,0,2,13,15,1410,1993
6775888955,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,4/30/2016,2503,1.79,1.79,0,0.16,0.16,1.48,0,3,9,84,1344,2280
6775888955,5/1/2016,2487,1.78,1.78,0,0.48,0.62,0.68,0,9,34,50,1347,2319
6775888955,5/2/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,5/3/2016,9,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1843
6775888955,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,5/5/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,5/6/2016,4697,3.37,3.37,0,0.47,0.93,1.93,0,12,35,75,1318,2496
6775888955,5/7/2016,1967,1.41,1.41,0,0.13,0.24,1.05,0,2,5,49,551,1032
6962181067,4/12/2016,10199,6.74,6.74,0,3.4,0.83,2.51,0,50,14,189,796,1994
6962181067,4/13/2016,5652,3.74,3.74,0,0.57,1.21,1.96,0,8,24,142,548,1718
6962181067,4/14/2016,1551,1.03,1.03,0,0,0,1.03,0,0,0,86,862,1466
6962181067,4/15/2016,5563,3.68,3.68,0,0,0,3.68,0,0,0,217,837,1756
6962181067,4/16/2016,13217,8.74,8.74,0,3.66,0.19,4.88,0,50,3,280,741,2173
6962181067,4/17/2016,10145,6.71,6.71,0,0.33,0.68,5.69,0,5,13,295,634,2027
6962181067,4/18/2016,11404,7.54,7.54,0,0.83,2.39,4.32,0,13,42,238,689,2039
6962181067,4/19/2016,10742,7.1,7.1,0,2.1,2.13,2.87,0,35,41,195,659,2046
6962181067,4/20/2016,13928,9.55,9.55,0,4.28,0.19,5.09,0,48,4,297,639,2174
6962181067,4/21/2016,11835,9.71,7.88,4,3.99,2.1,3.51,0,53,27,214,708,2179
6962181067,4/22/2016,10725,7.09,7.09,0,1.77,1.55,3.77,0,30,33,240,659,2086
6962181067,4/23/2016,20031,13.24,13.24,0,4.2,2,7.04,0,58,41,347,484,2571
6962181067,4/24/2016,5029,3.32,3.32,0,0,0,3.32,0,0,0,199,720,1705
6962181067,4/25/2016,13239,9.27,9.08,3,3.02,1.68,4.46,0,35,31,282,637,2194
6962181067,4/26/2016,10433,6.9,6.9,0,2.58,0.42,3.9,0,36,7,254,680,2012
6962181067,4/27/2016,10320,6.82,6.82,0,0.55,2.02,4.25,0,7,38,279,697,2034
6962181067,4/28/2016,12627,8.35,8.35,0,2.51,0.24,5.59,0,38,8,288,621,2182
6962181067,4/29/2016,10762,7.11,7.11,0,0.82,0.48,5.81,0,12,15,369,645,2254
6962181067,4/30/2016,10081,6.66,6.66,0,2.24,0.76,3.67,0,32,16,237,731,2002
6962181067,5/1/2016,5454,3.61,3.61,0,0,0,3.61,0,0,0,215,722,1740
6962181067,5/2/2016,12912,8.54,8.54,0,1.2,2,5.34,0,18,39,313,655,2162
6962181067,5/3/2016,12109,8.12,8.12,0,1.74,2.04,4.33,0,21,36,267,654,2072
6962181067,5/4/2016,10147,6.71,6.71,0,0.47,1.68,4.55,0,15,36,284,683,2086
6962181067,5/5/2016,10524,6.96,6.96,0,0.99,1.16,4.81,0,14,22,305,591,2066
6962181067,5/6/2016,5908,3.91,3.91,0,0,0,3.91,0,0,0,299,717,1850
6962181067,5/7/2016,6815,4.5,4.5,0,0,0,4.5,0,0,0,328,745,1947
6962181067,5/8/2016,4188,2.77,2.77,0,0,0.52,2.25,0,0,14,151,709,1659
6962181067,5/9/2016,12342,8.72,8.68,3,3.9,1.18,3.65,0,43,21,231,607,2105
6962181067,5/10/2016,15448,10.21,10.21,0,3.47,1.75,4.99,0,62,34,275,626,2361
6962181067,5/11/2016,6722,4.44,4.44,0,1.49,0.31,2.65,0,24,7,199,709,1855
6962181067,5/12/2016,3587,2.37,2.37,0,0,0.25,2.11,0,0,8,105,127,928
7007744171,4/12/2016,14172,10.29,9.48,5,4.5,0.38,5.41,0,53,8,355,1024,2937
7007744171,4/13/2016,12862,9.65,8.6,5,4.61,0.56,4.48,0,56,22,261,1101,2742
7007744171,4/14/2016,11179,8.24,7.48,3,2.95,0.34,4.96,0,34,6,304,1096,2668
7007744171,4/15/2016,5273,3.53,3.53,0,0,0,3.53,0,0,0,202,1238,2098
7007744171,4/16/2016,4631,3.1,3.1,0,0,0,3.1,0,0,0,203,1155,2076
7007744171,4/17/2016,8059,5.39,5.39,0,0,0,5.39,0,0,0,305,1135,2383
7007744171,4/18/2016,14816,10.98,9.91,5,3.79,2.12,5.05,0,48,31,284,1077,2832
7007744171,4/19/2016,14194,10.48,9.5,5,4.41,0.76,5.31,0,53,17,304,1066,2812
7007744171,4/20/2016,15566,11.31,10.41,5,4.79,0.67,5.86,0,60,33,347,1000,3096
7007744171,4/21/2016,13744,9.19,9.19,0,2.15,1.87,5.17,0,30,34,327,1049,2763
7007744171,4/22/2016,15299,10.24,10.24,0,4.1,1.76,4.37,0,64,50,261,1065,2889
7007744171,4/23/2016,8093,5.41,5.41,0,0.13,1.13,4.15,0,2,25,223,1190,2284
7007744171,4/24/2016,11085,7.42,7.42,0,0,0,7.42,0,0,0,419,1021,2667
7007744171,4/25/2016,18229,13.34,12.2,5,4.31,1.37,7.67,0,51,24,379,986,3055
7007744171,4/26/2016,15090,10.1,10.1,0,0.93,0.94,8.23,0,16,22,424,978,2939
7007744171,4/27/2016,13541,10.22,9.06,5,4.27,0.66,5.29,0,50,12,337,1041,2830
7007744171,4/28/2016,15128,10.12,10.12,0,1.09,0.77,8.26,0,16,16,401,1007,2836
7007744171,4/29/2016,20067,14.3,13.42,5,4.31,2.05,7.95,0,55,42,382,961,3180
7007744171,4/30/2016,3761,2.52,2.52,0,0,0,2.52,0,0,0,200,1240,2051
7007744171,5/1/2016,5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225
7007744171,5/2/2016,13041,9.18,8.72,3,4.64,0.7,3.83,0,64,14,250,1112,2642
7007744171,5/3/2016,14510,10.87,9.71,5,4.48,1.02,5.36,0,58,31,330,1021,2976
7007744171,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1557
7007744171,5/5/2016,15010,11.1,10.04,5,4.33,1.29,5.48,0,53,23,317,1047,2933
7007744171,5/6/2016,11459,7.67,7.67,0,3,0.81,3.86,0,44,13,247,1136,2553
7007744171,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,111,120
7086361926,4/12/2016,11317,8.41,8.41,0,5.27,0.15,2.97,0,59,6,153,745,2772
7086361926,4/13/2016,5813,3.62,3.62,0,0.56,0.21,2.84,0,31,26,155,744,2516
7086361926,4/14/2016,9123,6.12,6.12,0,2.03,0.33,3.66,0,35,32,189,787,2734
7086361926,4/15/2016,8585,5.67,5.67,0,2.04,1.11,2.53,0,30,21,139,864,2395
7086361926,4/16/2016,31,0.01,0.01,0,0,0,0.01,0,0,0,3,1437,1635
7086361926,4/17/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1629
7086361926,4/18/2016,9827,6.71,6.71,0,3.17,1.22,2.31,0,61,51,114,1136,2743
7086361926,4/19/2016,10688,7.29,7.29,0,3.53,1.23,2.51,0,67,69,124,671,2944
7086361926,4/20/2016,14365,10.64,10.64,0,7.64,0.45,2.54,0,87,13,145,797,2997
7086361926,4/21/2016,9469,6.18,6.18,0,1.36,0.3,4.51,0,19,6,206,758,2463
7086361926,4/22/2016,9753,6.53,6.53,0,2.87,0.97,2.67,0,58,59,153,762,2846
7086361926,4/23/2016,2817,1.81,1.81,0,0,0,1.8,0,0,0,90,1350,1965
7086361926,4/24/2016,3520,2.16,2.16,0,0,0,2.15,0,0,0,125,566,2049
7086361926,4/25/2016,10091,6.82,6.82,0,3.75,0.7,2.37,0,69,39,129,706,2752
7086361926,4/26/2016,10387,7.07,7.07,0,4.16,0.77,2.12,0,70,33,132,726,2781
7086361926,4/27/2016,11107,8.34,8.34,0,5.63,0.18,2.53,0,55,6,145,829,2693
7086361926,4/28/2016,11584,7.8,7.8,0,2.79,1.64,3.36,0,54,48,161,810,2862
7086361926,4/29/2016,7881,4.95,4.95,0,0.49,0.45,4,0,24,36,182,1198,2616
7086361926,4/30/2016,14560,9.41,9.41,0,3.12,1.04,5.24,0,42,17,308,584,2995
7086361926,5/1/2016,12390,8.07,8.07,0,2.3,0.9,4.85,0,30,15,258,685,2730
7086361926,5/2/2016,10052,6.81,6.81,0,3.48,0.66,2.66,0,66,26,139,737,2754
7086361926,5/3/2016,10288,6.76,6.76,0,2.74,0.85,3.16,0,57,36,152,761,2754
7086361926,5/4/2016,10988,8.31,8.31,0,5.28,0.12,2.9,0,45,12,135,843,2655
7086361926,5/5/2016,8564,5.6,5.6,0,1.78,0.83,2.95,0,24,14,149,1253,2386
7086361926,5/6/2016,12461,8.38,8.38,0,3.82,1.43,3.12,0,84,35,154,834,2924
7086361926,5/7/2016,12827,8.48,8.48,0,1.46,2.33,4.68,0,20,42,209,621,2739
7086361926,5/8/2016,10677,7.1,7.1,0,2.31,1.53,3.25,0,32,27,147,695,2534
7086361926,5/9/2016,13566,9.11,9.11,0,4.26,1.71,3.12,0,67,50,171,743,2960
7086361926,5/10/2016,14433,10.79,10.79,0,7.11,1.2,2.45,0,72,23,106,1182,2800
7086361926,5/11/2016,9572,6.52,6.52,0,2.89,1.39,2.23,0,57,40,128,757,2735
7086361926,5/12/2016,3789,2.56,2.56,0,0.38,0.27,1.89,0,5,4,58,343,1199
8053475328,4/12/2016,18060,14.12,14.12,0,11.64,0.39,2.1,0,116,8,123,1193,3186
8053475328,4/13/2016,16433,13.35,13.35,0,10.43,0.47,2.45,0,95,12,156,1177,3140
8053475328,4/14/2016,20159,15.97,15.97,0,12.34,0.21,3.36,0,119,5,193,1123,3411
8053475328,4/15/2016,20669,16.24,16.24,0,13.26,0.39,2.59,0,132,8,158,1142,3410
8053475328,4/16/2016,14549,11.11,11.11,0,9.36,0.27,1.49,0,96,6,83,1255,2867
8053475328,4/17/2016,18827,13.69,13.69,0,9.24,0.8,3.64,0,111,21,195,1113,3213
8053475328,4/18/2016,17076,12.66,12.66,0,9.08,0.23,3.35,0,102,6,195,1137,3133
8053475328,4/19/2016,15929,12.48,12.48,0,9.22,0.31,2.95,0,90,7,191,1152,3114
8053475328,4/20/2016,15108,12.19,12.19,0,9.58,0.23,2.38,0,89,5,158,695,3043
8053475328,4/21/2016,16057,12.51,12.51,0,9.67,0.25,2.58,0,100,6,170,1164,3103
8053475328,4/22/2016,10520,8.29,8.29,0,6.26,0.15,1.88,0,60,3,117,1260,2655
8053475328,4/23/2016,22359,17.19,17.19,0,12.54,0.63,4.02,0,125,14,223,741,3554
8053475328,4/24/2016,22988,17.95,17.95,0,13.13,1.55,3.26,0,129,33,182,1096,3577
8053475328,4/25/2016,20500,15.69,15.69,0,11.37,0.46,3.86,0,118,9,209,1104,3403
8053475328,4/26/2016,12685,9.62,9.62,0,6.31,0.2,3.1,0,68,5,185,1182,2846
8053475328,4/27/2016,12422,9.82,9.82,0,6.46,0.43,2.93,0,60,10,183,1187,2852
8053475328,4/28/2016,15447,12.4,12.4,0,9.67,0.39,2.35,0,90,9,153,1188,3062
8053475328,4/29/2016,12315,9.65,9.65,0,6.17,0.31,3.17,0,58,8,159,1215,2794
8053475328,4/30/2016,7135,5.59,5.59,0,2.99,0.06,2.54,0,27,1,131,1281,2408
8053475328,5/1/2016,1170,0.85,0.85,0,0,0,0.85,0,0,0,51,1389,1886
8053475328,5/2/2016,1969,1.43,1.43,0,0,0,1.43,0,0,0,95,1345,1988
8053475328,5/3/2016,15484,11.9,11.9,0,8.39,0.93,2.59,0,87,22,165,1166,3023
8053475328,5/4/2016,14581,11.15,11.15,0,8.82,0.4,1.91,0,89,8,123,1220,2918
8053475328,5/5/2016,14990,11.51,11.51,0,8.85,0.45,2.21,0,93,9,130,1208,2950
8053475328,5/6/2016,13953,11,11,0,9.1,0.69,1.21,0,90,15,90,1245,2859
8053475328,5/7/2016,19769,15.67,15.67,0,12.44,0.88,2.35,0,121,20,148,1076,3331
8053475328,5/8/2016,22026,17.65,17.65,0,13.4,0.59,3.66,0,125,14,228,1073,3589
8053475328,5/9/2016,12465,9.38,9.38,0,6.12,0.57,2.69,0,66,12,148,1214,2765
8053475328,5/10/2016,14810,11.36,11.36,0,9.09,0.42,1.85,0,96,10,115,1219,2926
8053475328,5/11/2016,12209,9.4,9.4,0,6.08,0.28,3.04,0,60,7,184,1189,2809
8053475328,5/12/2016,4998,3.91,3.91,0,2.95,0.2,0.76,0,28,4,39,839,1505
8253242879,4/12/2016,9033,7.16,7.16,0,5.43,0.14,1.59,0,40,2,154,1244,2044
8253242879,4/13/2016,8053,6.1,6.1,0,4.17,0.63,1.31,0,35,11,96,1298,1935
8253242879,4/14/2016,5234,3.46,3.46,0,1.93,0.99,0.54,0,29,16,33,1362,1705
8253242879,4/15/2016,2672,1.77,1.77,0,0,0,1.76,0,0,0,105,1335,1632
8253242879,4/16/2016,9256,6.14,6.14,0,0.43,3.27,2.45,0,6,51,115,1268,1880
8253242879,4/17/2016,10204,7.91,7.91,0,5.43,0.15,2.33,0,41,5,157,1237,2112
8253242879,4/18/2016,5151,3.48,3.48,0,1.04,0.63,1.8,0,16,16,130,1278,1829
8253242879,4/19/2016,4212,2.78,2.78,0,0,0,2.78,0,0,0,164,1276,1763
8253242879,4/20/2016,6466,4.27,4.27,0,0.33,0.82,3.11,0,5,18,216,1201,1931
8253242879,4/21/2016,11268,8.56,8.56,0,5.88,0.93,1.75,0,49,20,172,1199,2218
8253242879,4/22/2016,2824,1.87,1.87,0,0,0,1.87,0,0,0,120,1320,1651
8253242879,4/23/2016,9282,6.26,6.26,0,2.09,1.04,3.13,0,30,26,191,1193,2132
8253242879,4/24/2016,8905,7.13,7.13,0,5.6,0.19,1.34,0,41,4,82,1313,1976
8253242879,4/25/2016,6829,4.51,4.51,0,0.36,2.39,1.77,0,7,54,118,1261,1909
8253242879,4/26/2016,4562,3.04,3.04,0,1.18,0.49,1.37,0,19,14,108,1299,1813
8253242879,4/27/2016,10232,8.18,8.18,0,6.24,0.23,1.7,0,45,5,104,1286,2008
8253242879,4/28/2016,2718,1.8,1.8,0,0.67,0.78,0.34,0,11,16,20,1393,1580
8253242879,4/29/2016,6260,4.26,4.26,0,1.29,0.54,2.4,0,16,14,136,1257,1854
8253242879,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0
8378563200,4/12/2016,7626,6.05,6.05,2,0.83,0.71,4.5,0,65,15,156,723,3635
8378563200,4/13/2016,12386,9.82,9.82,2,4.96,0.65,4.21,0,116,14,169,680,4079
8378563200,4/14/2016,13318,10.56,10.56,2,5.62,1.03,3.91,0,123,21,174,699,4163
8378563200,4/15/2016,14461,11.47,11.47,0,4.91,1.15,5.41,0,60,23,190,729,3666
8378563200,4/16/2016,11207,8.89,8.89,0,5.37,1.07,2.44,0,64,21,142,563,3363
8378563200,4/17/2016,2132,1.69,1.69,0,0,0,1.69,0,0,0,93,599,2572
8378563200,4/18/2016,13630,10.81,10.81,2,5.05,0.56,5.2,0,117,10,174,720,4157
8378563200,4/19/2016,13070,10.36,10.36,2,5.3,0.88,4.18,0,120,19,154,737,4092
8378563200,4/20/2016,9388,7.44,7.44,2,2.23,0.44,4.78,0,82,8,169,763,3787
8378563200,4/21/2016,15148,12.01,12.01,2,6.9,0.82,4.29,0,137,16,145,677,4236
8378563200,4/22/2016,12200,9.67,9.67,2,4.91,0.59,4.18,0,113,12,159,769,4044
8378563200,4/23/2016,5709,4.53,4.53,0,1.52,0.52,2.48,0,19,10,136,740,2908
8378563200,4/24/2016,3703,2.94,2.94,0,0,0,2.94,0,0,0,135,734,2741
8378563200,4/25/2016,12405,9.84,9.84,2,5.05,0.87,3.92,0,117,16,141,692,4005
8378563200,4/26/2016,16208,12.85,12.85,0,7.51,0.92,4.42,0,90,18,161,593,3763
8378563200,4/27/2016,7359,5.84,5.84,0,0.33,0.18,5.33,0,4,4,192,676,3061
8378563200,4/28/2016,5417,4.3,4.3,0,0.9,0.49,2.91,0,11,10,139,711,2884
8378563200,4/29/2016,6175,4.9,4.9,0,0.25,0.36,4.27,0,3,7,172,767,2982
8378563200,4/30/2016,2946,2.34,2.34,0,0,0,2.34,0,0,0,121,780,2660
8378563200,5/1/2016,11419,9.06,9.06,0,6.03,0.56,2.47,0,71,10,127,669,3369
8378563200,5/2/2016,6064,4.81,4.81,2,0.63,0.17,4.01,0,63,4,142,802,3491
8378563200,5/3/2016,8712,6.91,6.91,2,1.34,1.06,4.5,0,71,20,195,822,3784
8378563200,5/4/2016,7875,6.24,6.24,0,1.56,0.49,4.2,0,19,10,167,680,3110
8378563200,5/5/2016,8567,6.79,6.79,2,0.89,0.16,5.74,0,66,3,214,764,3783
8378563200,5/6/2016,7045,5.59,5.59,2,1.55,0.25,3.78,0,74,5,166,831,3644
8378563200,5/7/2016,4468,3.54,3.54,0,0,0,3.54,0,0,0,158,851,2799
8378563200,5/8/2016,2943,2.33,2.33,0,0,0,2.33,0,0,0,139,621,2685
8378563200,5/9/2016,8382,6.65,6.65,2,1.27,0.66,4.72,0,71,13,171,772,3721
8378563200,5/10/2016,6582,5.22,5.22,2,0.66,0.64,3.92,0,63,13,152,840,3586
8378563200,5/11/2016,9143,7.25,7.25,2,1.39,0.59,5.27,0,72,10,184,763,3788
8378563200,5/12/2016,4561,3.62,3.62,0,0.65,0.27,2.69,0,8,6,102,433,1976
8583815059,4/12/2016,5014,3.91,3.91,0,0,0.33,3.58,0,0,7,196,1237,2650
8583815059,4/13/2016,5571,4.35,4.35,0,0.15,0.97,3.23,0,2,23,163,1252,2654
8583815059,4/14/2016,3135,2.45,2.45,0,0,0,2.43,0,0,0,134,1306,2443
8583815059,4/15/2016,3430,2.68,2.68,0,0,0,0.9,0,0,0,65,1375,2505
8583815059,4/16/2016,5319,4.15,4.15,0,0,0,0,0,0,0,0,1440,2693
8583815059,4/17/2016,3008,2.35,2.35,0,0,0,0,0,0,0,0,1440,2439
8583815059,4/18/2016,3864,3.01,3.01,0,0.31,1.06,1.35,0,4,22,105,1309,2536
8583815059,4/19/2016,5697,4.44,4.44,0,0.53,0.48,3.44,0,7,10,166,1257,2668
8583815059,4/20/2016,5273,4.11,4.11,0,0,1.04,3.07,0,0,27,167,1246,2647
8583815059,4/21/2016,8538,6.66,6.66,0,2.63,1.02,3.01,0,35,18,158,1229,2883
8583815059,4/22/2016,8687,6.78,6.78,0,0.29,2.41,4.08,0,4,54,212,1170,2944
8583815059,4/23/2016,9423,7.35,7.35,0,0.53,2.03,4.75,0,7,44,238,1151,3012
